source_center,destination_center,median_factor,mean_factor,corridor_volume,median_actual_time,median_osrm_time,median_distance
IND145001AAA,IND176303AAA,1.1538768453251762,1.1538768453251762,2,102.0,88.0,62.3021
IND147001AAB,IND147201AAA,1.301994301994302,1.2897058720334582,12,35.0,27.0,26.151850000000003
IND147001AAB,IND160002AAC,2.177865612648221,3.8144552487910035,14,68.5,33.0,45.15525
IND147001AAD,IND147201AAA,1.4615384615384617,1.4615384615384617,2,39.5,27.0,26.0465
IND147001AAD,IND148023AAA,1.253968253968254,1.2496294760445703,3,67.0,53.0,49.884800000000006
IND147001AAD,IND160002AAC,2.1457800511508953,3.7971460874424494,10,63.5,33.0,44.209050000000005
IND147101AAA,IND147105AAA,1.403985507246377,1.389811782420478,16,30.5,21.5,23.9463
IND147101AAA,IND160002AAC,7.017241379310345,5.843750347048697,3,389.0,45.0,62.7043
IND147105AAA,IND147101AAA,1.3706293706293706,1.3706293706293706,2,33.0,24.0,26.00055
IND147105AAA,IND160002AAC,8.45225916453538,8.111580106668443,28,567.0,57.5,75.4083
IND147201AAA,IND148023AAA,1.12,1.1373545862968941,13,30.0,27.0,25.1198
IND147301AAA,IND000000ACA,1.6416666666666666,1.6416666666666666,2,37.0,23.0,29.875999999999998
IND147301AAA,IND140401AAA,1.2619047619047619,1.2619047619047619,2,32.5,25.5,33.0131
IND148023AAA,IND148001AAA,1.3908045977011494,1.3673719958202717,4,34.5,25.5,28.7113
IND148023AAA,IND148024AAB,2.0,2.0,1,36.0,18.0,19.4578
IND148028AAA,IND147001AAB,1.631578947368421,1.8310996101189747,30,66.5,37.0,47.67975
IND148028AAA,IND147001AAD,1.7222222222222223,1.7204603388813915,6,64.5,36.0,46.471199999999996
IND148101AAA,IND148102AAA,1.1818181818181819,1.1454545454545455,5,26.0,22.0,23.934
IND148102AAA,IND151001AAA,1.8275862068965518,1.9784261715296196,3,99.0,55.0,66.1022
IND151001AAA,IND148101AAA,0.9888888888888889,1.0904317383464879,24,44.0,45.0,47.5424
IND151001AAA,IND151103AAA,1.380952380952381,1.3391855058521724,9,32.0,22.0,24.2912
IND151001AAA,IND151302AAA,0.7280219780219781,0.7556968002961034,28,29.5,41.0,55.0043
IND151001AAA,IND160002AAC,1.6,1.6841453324117608,161,146.0,95.0,135.2196
IND151103AAA,IND151001AAA,15.672364672364672,15.672364672364672,2,416.0,26.5,28.80985
IND151302AAA,IND151505AAA,0.7714285714285715,0.8042131176904211,33,31.0,38.0,43.6914
IND151505AAA,IND151506AAA,1.7692307692307692,1.6470773160428334,5,46.0,27.0,33.994699999999995
IND151506AAA,IND151001AAA,1.2923850574712645,1.5254993261703094,48,66.5,56.0,61.9867
IND152024AAA,IND152123AAA,1.3666666666666667,1.4970814132104455,4,35.0,25.5,27.702600000000004
IND152026AAA,IND000000ACA,4.3,3.7746560024151035,133,449.0,78.0,105.7115
IND152026AAA,IND151001AAA,1.0,1.0231154509647382,33,48.0,49.0,47.402800000000006
IND152026AAA,IND152024AAA,1.8761904761904762,1.8875,4,34.5,18.5,27.0041
IND152026AAA,IND152101AAA,1.0092879256965945,1.0092879256965945,2,36.0,36.0,38.8917
IND152026AAA,IND152107AAA,2.1064425770308124,2.1064425770308124,2,40.0,19.0,27.3656
IND152026AAA,IND152116AAA,1.4252657911194495,1.4080662393162393,6,57.0,39.5,56.53275000000001
IND152026AAA,IND160002AAC,3.614624183006536,3.6068326684947687,10,322.5,94.5,131.57745
IND152101AAA,IND152026AAA,1.965192465192465,2.007217444717445,4,69.5,34.5,37.73965
IND152107AAA,IND152026AAA,3.3682065217391304,3.3682065217391304,2,89.0,27.5,31.245150000000002
IND152116AAA,IND152026AAA,2.3902439024390243,1.907221425155428,3,98.0,41.0,58.0964
IND152116AAA,IND152107AAA,1.2666666666666666,1.2666666666666666,1,19.0,15.0,22.495
IND152123AAA,IND152026AAA,2.2545454545454544,2.3171769671769673,3,124.0,52.0,62.9841
IND160002AAC,IND000000ACA,1.9814251941911518,1.924367571097178,128,87.5,46.0,66.4497
IND160002AAC,IND000000ACB,2.075716625716626,2.1483366224163167,716,276.0,131.0,167.2203
IND160002AAC,IND110037AAM,1.701063829787234,1.6767593248159491,90,209.5,119.5,136.0009
IND160002AAC,IND131028AAB,1.787711814195995,1.8037895485553401,96,134.5,81.5,112.12790000000001
IND160002AAC,IND134203AAA,1.7777777777777777,1.968731231231231,5,58.0,37.0,37.0222
IND160002AAC,IND135001AAA,1.930232558139535,2.0207476372975903,3,83.0,43.0,48.5923
IND160002AAC,IND140301AAA,1.571256038647343,1.728890959105449,42,60.0,37.5,30.6574
IND160002AAC,IND140603AAA,1.4444444444444444,1.5985248585599436,103,28.0,18.0,20.8968
IND160002AAC,IND140901AAA,1.5384615384615385,1.7074264791371654,105,55.0,31.0,35.119800000000005
IND160002AAC,IND142001AAB,1.7788461538461537,1.7556868902422005,126,128.5,70.0,96.2243
IND160002AAC,IND143001AAA,1.9126984126984128,1.8572714951982943,121,219.0,110.0,152.772
IND160002AAC,IND144001AAB,2.074497574497575,2.0972539450111194,90,147.5,70.0,98.79405
IND160002AAC,IND147001AAB,1.9233766233766234,1.8356407209348387,6,55.5,28.0,36.985350000000004
IND160002AAC,IND147001AAD,1.8433014354066986,1.9128338297041303,14,50.0,26.5,36.0305
IND160002AAC,IND147101AAA,2.1904761904761907,2.2179145423643605,27,98.0,42.0,48.3077
IND160002AAC,IND147105AAA,2.03125,2.089026480957483,12,130.0,53.5,59.7801
IND160002AAC,IND151001AAA,1.5928571428571427,1.5980761126451395,113,160.0,99.0,121.5905
IND160002AAC,IND160003AAA,2.3823529411764706,2.5890931372549018,4,53.0,23.5,26.14095
IND160002AAC,IND160055AAA,1.1282051282051282,1.17876805883327,63,34.0,35.0,28.3643
IND160002AAC,IND160102AAC,1.9,2.011640605363541,97,46.0,29.0,32.8455
IND160002AAC,IND173212AAA,2.3904761904761904,2.4913823202501457,56,150.5,63.0,71.03105
IND160002AAC,IND174001AAA,2.3985826001955033,2.499507629419167,76,220.0,92.0,117.40235
IND160002AAC,IND174103AAA,1.3725490196078431,1.4267471091000503,3,70.0,51.0,57.2936
IND160002AAC,IND174307AAA,1.36810806218673,1.377593075756933,98,184.0,126.0,122.1302
IND160002AAC,IND176041AAA,1.4733386496544392,1.4298835797315537,14,233.0,155.5,159.3963
IND160002AAC,IND181152AAA,1.7680250783699059,1.786225342850114,30,367.5,199.5,224.45260000000002
IND160002AAC,IND184104AAA,1.9113403327807452,1.8947788447955825,72,296.0,154.0,182.7086
IND160002AAC,IND421302AAG,2.2549019607843137,2.4462276166748556,59,1293.0,605.0,787.794
IND160002AAC,IND562132AAA,1.673992673992674,1.6644472569172923,81,1588.0,941.0,1239.6759
IND160003AAA,IND160002AAC,1.4268115942028985,1.7326365663322185,4,39.0,26.5,24.94055
IND160055AAA,IND160002AAC,0.9875,1.0565931960695436,76,30.5,34.0,27.65075
IND160102AAC,IND160002AAC,1.4408045977011494,1.653969292683221,112,41.5,26.5,25.36025
IND160102AAD,IND160002AAC,1.1724137931034482,1.2014089617506518,39,34.0,29.0,29.8682
IND160102AAD,IND160002AAD,1.4611111111111112,1.5761247021075004,12,41.5,26.5,25.36175
IND173025AAA,IND160002AAC,2.135294117647059,2.258483500968698,44,135.0,60.5,71.05075000000001
IND173212AAA,IND134102AAA,3.8484848484848486,3.8484848484848486,2,127.0,33.0,43.25705000000001
IND173212AAA,IND160002AAC,2.0105263157894737,2.0105263157894737,1,191.0,95.0,101.7296
IND173212AAA,IND173220AAA,3.3076923076923075,3.2189458689458688,5,86.0,28.0,36.8201
IND173212AAA,IND174103AAA,3.1875,3.1875,2,138.0,43.0,51.4473
IND173220AAA,IND173212AAA,3.53125,3.53125,1,113.0,32.0,41.0419
IND173220AAA,IND174103AAA,2.628571428571429,2.628571428571429,2,49.0,18.0,21.279449999999997
IND174001AAA,IND175018AAA,2.5284900284900287,2.6866732804232805,16,68.0,26.5,37.7388
IND174021AAA,IND176048AAA,2.086666666666667,2.0948292644988045,12,55.5,26.5,28.26305
IND174101AAB,IND134102AAA,2.645833333333333,2.645833333333333,2,49.0,18.5,26.6599
IND174101AAB,IND160002AAC,2.0064935064935066,2.0491893629155324,44,140.5,64.0,71.4723
IND174103AAA,IND160002AAC,2.047575757575758,2.3272930664107134,18,128.5,50.5,56.748400000000004
IND174307AAA,IND176041AAA,1.0769230769230769,1.170719579998044,17,57.0,54.0,35.9815
IND175001AAA,IND175101AAA,1.7945205479452055,1.707129548394021,34,95.5,58.5,46.3665
IND175015AAA,IND174001AAA,7.2631578947368425,6.754442960889272,49,889.0,130.0,109.9867
IND175018AAA,IND175001AAA,2.9333333333333336,3.071472223757924,16,43.5,15.0,22.1319
IND175101AAA,IND160002AAC,1.810522002269575,1.7474392112668047,32,235.0,131.5,138.70714999999998
IND176048AAA,IND175015AAA,1.8774909420289856,1.9158103917364595,32,165.0,92.0,76.43695
IND176061AAA,IND160002AAC,1.4683875530410184,1.6225921521265019,18,171.0,119.0,136.07035
IND176110AAB,IND177033AAA,2.1,2.0468480557468323,9,63.0,30.0,27.3424
IND176201AAA,IND176303AAA,1.5035135135135134,1.4624238852579783,18,109.0,73.0,55.2812
IND176215AAA,IND176061AAA,1.8681159420289855,1.7589153561517115,6,85.0,46.0,33.391450000000006
IND176303AAA,IND176310AAA,1.335704291044776,4.622014616572886,10,90.0,69.0,45.695350000000005
IND176310AAA,IND145001AAA,1.1023622047244095,2.7170859164478336,39,126.0,114.0,85.3685
IND177001AAA,IND176110AAB,1.8095238095238095,1.8615917458710347,7,38.0,22.0,24.0675
IND177033AAA,IND160002AAC,1.8419312169312168,2.2151445361511826,142,230.5,118.5,123.5677
IND177101AAA,IND176001AAA,1.7777777777777777,1.7871939736346516,4,94.0,53.0,39.45230000000001
IND177101AAA,IND176001AAB,1.2657250470809793,1.2657250470809793,2,65.5,52.0,38.4966
IND177203AAA,IND177101AAA,1.5135135135135136,2.0205920205920207,3,56.0,37.0,32.0739
IND181152AAA,IND184121AAA,1.3024193548387095,1.3485065982404691,10,38.5,27.5,30.32405
IND181152AAB,IND160002AAC,1.703448275862069,1.6621633036883607,15,273.0,163.0,219.5987
IND181152AAB,IND181201AAB,2.65,2.752774242050694,21,52.0,20.0,28.4255
IND181152AAB,IND184121AAA,1.54502688172043,1.5138608870967742,8,42.5,27.5,30.607
IND181201AAB,IND181152AAB,5.240384615384615,5.668952580150896,24,98.5,18.0,23.0945
IND184104AAA,IND160002AAC,1.6697247706422018,1.5716608389477815,47,235.0,145.0,173.7191
IND184104AAA,IND181152AAA,1.503420523138833,1.4813048109577285,12,88.0,60.0,66.32645
IND184104AAA,IND181152AAB,1.4240816326530612,1.4027860017246336,8,83.5,60.0,66.62745000000001
IND184104AAA,IND184121AAA,1.4065476190476192,1.3977258852258851,6,39.5,30.0,32.7608
IND184121AAA,IND160002AAC,1.6363636363636365,1.6328199906222531,65,244.0,145.0,173.8406
IND184121AAA,IND181152AAA,1.3413461538461537,1.3413461538461537,2,39.0,29.0,33.16745
IND184121AAA,IND181152AAB,1.3696236559139785,1.3696236559139785,2,37.5,27.5,31.29465
IND184121AAA,IND184104AAA,1.2216117216117217,1.3152597757860915,6,33.5,29.5,32.33485
IND201001AAA,IND201007AAA,3.076923076923077,3.001569858712716,7,40.0,14.0,10.853
IND201001AAC,IND000000ACB,1.574468085106383,1.570213882746704,9,74.0,59.0,75.4757
IND201001AAC,IND110037AAM,1.4356060606060606,1.4582677738927738,8,41.0,33.0,31.149299999999997
IND201005AAA,IND201007AAA,3.2857142857142856,3.2857142857142856,2,46.0,14.0,10.9884
IND201007AAA,IND201001AAA,1.5833333333333333,1.5266122766122765,6,19.0,12.0,10.4857
IND201007AAA,IND201005AAA,2.076923076923077,2.738782051282051,3,27.0,13.0,10.4686
IND201007AAA,IND201007AAB,4.898496240601504,4.898496240601504,2,82.0,16.5,12.4279
IND201007AAA,IND245101AAA,2.1660377358490566,2.183110976307019,10,71.0,30.0,27.543799999999997
IND201007AAA,IND245304AAA,2.277871621621622,2.5811031496024914,44,60.5,25.5,23.74025
IND201007AAB,IND110044AAB,1.4761904761904763,1.513069246939788,30,43.5,28.5,24.924500000000002
IND201007AAB,IND201007AAA,4.035714285714286,4.035714285714286,4,56.5,14.0,11.77685
IND201007AAB,IND201301AAF,2.933333333333333,3.0020588235294117,10,44.0,16.0,13.0087
IND201204AAA,IND250002AAA,1.6428571428571428,1.7529675638371292,6,34.5,21.0,23.08345
IND201301AAD,IND110037AAM,5.1923076923076925,5.17957468280049,6,117.0,28.5,30.027
IND201301AAF,IND201301AAL,1.3511904761904763,1.3511904761904763,2,26.0,19.0,17.3354
IND201301AAF,IND201304AAA,1.7222222222222223,1.9863014997665733,16,28.0,16.0,11.31945
IND201301AAF,IND203205AAA,1.8777777777777778,1.8244851206306418,38,70.0,43.0,43.7661
IND201301AAL,IND201301AAF,1.7884615384615383,1.858459372546321,24,38.5,24.0,22.14705
IND201301AAL,IND201307AAA,1.2142857142857144,1.2455099286678233,10,21.5,16.5,15.3765
IND201301AAM,IND000000ACB,1.894736842105263,1.9762636979085222,207,74.0,40.0,43.5452
IND201304AAA,IND201301AAF,2.2142857142857144,2.516112572349895,29,30.0,14.0,11.6338
IND201306AAA,IND201301AAF,2.5618421052631577,2.7798287786774627,16,49.5,16.5,14.60955
IND201306AAA,IND201304AAA,6.866666666666666,6.866666666666666,2,103.0,15.0,13.3945
IND201307AAA,IND201301AAL,1.1622807017543861,1.4262981206928622,58,22.0,16.5,15.770900000000001
IND202001AAB,IND110037AAM,2.1137362637362638,2.280972926824646,6,186.0,91.5,102.64765
IND202001AAB,IND205001AAB,2.111111111111111,2.1078283129368534,47,133.0,64.0,83.4875
IND202001AAB,IND207123AAA,1.4321946169772257,1.657588061340734,6,76.0,51.5,71.01745
IND202001AAB,IND282002AAD,1.7033816425120771,1.8692515401395244,40,102.5,53.5,66.8353
IND202001AAC,IND204215AAA,3.1333333333333333,3.1125495202261506,16,53.0,17.5,25.8692
IND203001AAA,IND203131AAA,3.6153846153846154,3.5412587412587415,5,45.0,12.0,17.2807
IND203131AAA,IND203135AAA,1.3480769230769232,1.4075585257731356,32,44.0,32.5,29.69425
IND203135AAA,IND203390AAA,1.5168539325842696,1.4876310544722486,16,121.5,77.5,77.60560000000001
IND203135AAA,IND203396AAB,1.5787037037037037,1.704087112178958,36,80.0,52.0,51.452
IND203390AAA,IND201301AAF,2.59175155631013,2.8673453713008668,100,207.5,70.0,78.64744999999999
IND203396AAB,IND203390AAA,1.3009049773755657,1.3224969736024503,30,48.0,38.0,31.28725
IND204101AAA,IND202001AAB,2.4962518740629687,2.7156584045639516,4,63.0,26.0,34.8545
IND204101AAA,IND282002AAD,2.653225806451613,3.815183681490183,8,138.0,42.5,51.1571
IND204215AAA,IND207001AAA,3.0,3.9726067180658142,24,56.0,16.5,23.95745
IND205001AAB,IND110037AAM,2.4285714285714284,2.4740884118747903,11,272.0,119.0,161.4726
IND205001AAB,IND205135AAA,2.1578947368421053,3.0775241880770885,19,67.0,26.0,29.1567
IND205001AAB,IND209625AAA,2.577777777777778,2.1566765312528027,3,116.0,45.0,50.2162
IND205001AAB,IND209721AAB,2.1732142857142858,2.270889122833169,30,77.5,35.5,47.29625
IND205001AAB,IND283203AAA,4.689655172413793,4.689655172413793,1,272.0,58.0,66.034
IND205135AAA,IND283203AAA,2.1176470588235294,2.340034399724802,15,38.0,18.0,22.3905
IND206001AAA,IND000000ACB,1.676923076923077,1.6676405046474856,257,252.0,173.0,212.9046
IND206122AAA,IND206001AAA,1.5075757575757576,1.5487600207946575,58,52.5,33.0,47.28815
IND207001AAA,IND207302AAA,1.4333333333333333,1.4375131743195684,25,50.0,40.0,40.6698
IND207123AAA,IND202001AAB,8.098039215686274,8.098039215686274,1,413.0,51.0,70.0116
IND207247AAB,IND205001AAB,2.1106237816764133,2.045587794272005,20,95.0,46.5,44.278150000000004
IND207302AAA,IND202001AAB,2.5,3.0941120611527695,21,77.0,42.0,43.6671
IND208006AAA,IND209304AAA,6.178571428571429,5.244469916717126,9,173.0,24.0,30.0545
IND208012AAA,IND209304AAA,27.2,22.183623911419964,33,465.0,15.0,17.2662
IND208017AAA,IND209304AAA,12.181818181818182,12.099148496431106,13,134.0,12.0,13.6978
IND208019AAA,IND209304AAA,8.1875,7.815028680469857,13,126.0,16.0,15.951
IND209101AAA,IND209111AAA,1.2086956521739132,1.2644666951127912,26,33.0,32.0,46.00175
IND209111AAA,IND285001AAD,1.8611111111111112,1.9930349928285946,63,65.0,35.0,48.5809
IND209206AAB,IND210301AAA,2.2,2.770005668351257,44,29.5,13.0,19.580750000000002
IND209304AAA,IND000000ACB,1.8289455942830175,1.8601690357420422,628,365.5,198.0,261.9953
IND209304AAA,IND110037AAM,2.0775193798449614,2.424996191919936,91,509.0,209.0,278.83140000000003
IND209304AAA,IND206122AAA,1.5,1.5110722240451209,58,53.0,36.5,51.753550000000004
IND209304AAA,IND208006AAA,2.0434782608695654,2.4352079068395893,41,52.0,23.0,28.6104
IND209304AAA,IND208012AAA,2.0,1.6900336724531897,42,27.5,14.0,16.7055
IND209304AAA,IND208019AAA,5.258241758241758,5.192337718563209,36,77.5,15.0,14.21425
IND209304AAA,IND209101AAA,3.0,4.1435995984559595,17,52.0,14.0,21.2282
IND209304AAA,IND209206AAB,1.2857142857142858,1.3579492425562811,69,39.0,57.0,55.9451
IND209304AAA,IND209801AAA,2.0,2.397649003487438,95,51.0,26.0,36.5346
IND209304AAA,IND211002AAB,1.690909090909091,1.7932423837752036,189,147.0,82.0,115.3647
IND209304AAA,IND212601AAA,1.7937925170068028,2.095350986795391,64,86.5,44.0,61.86495000000001
IND209304AAA,IND221313AAA,2.1146964093999765,2.1739991782070924,84,273.0,124.0,174.61665
IND209304AAA,IND282001AAA,2.3941176470588235,2.437399474291756,99,253.0,103.0,146.37320000000005
IND209625AAA,IND241124AAB,1.3333333333333333,1.2874452082847605,30,81.5,65.0,51.60835
IND209721AAB,IND209625AAA,1.3333333333333333,1.4151465895215896,20,39.0,28.0,24.79795
IND209801AAA,IND209304AAA,3.347826086956522,11.189757339771305,25,93.0,24.0,33.5653
IND210001AAA,IND210427AAA,3.661458333333333,3.7910761693548354,30,120.5,33.0,46.676050000000004
IND210427AAA,IND209304AAA,2.9915254237288136,3.634970900003215,49,278.0,87.0,120.3112
IND210431AAA,IND209304AAA,2.246376811594203,2.877177026035639,25,139.0,50.0,71.8188
IND210501AAB,IND209304AAA,1.7678571428571428,1.8705048614508444,141,113.0,55.0,74.8781
IND211002AAB,IND209304AAA,1.714607170099161,1.6103382049540038,144,155.0,102.0,145.04125
IND211002AAB,IND211011AAA,4.526785714285714,5.51419413919414,26,32.0,7.0,10.24355
IND211002AAB,IND211013AAA,5.222222222222222,5.533029878618114,17,69.0,14.0,19.3738
IND211002AAB,IND485001AAC,2.344172932330827,2.359232871257698,78,173.0,69.5,97.70795
IND211008AAA,IND211002AAB,8.165178571428571,20.189616402116403,18,121.0,14.5,19.829050000000002
IND211010AAB,IND211002AAB,4.0,4.0,1,24.0,6.0,9.8043
IND211011AAA,IND212501AAA,3.4285714285714284,3.7566517949512046,38,66.0,20.0,26.229999999999997
IND212402AAA,IND211002AAB,31.78787878787879,34.851052999079315,65,1003.0,20.0,29.4072
IND212501AAA,IND212402AAA,1.6,1.6186528849572328,36,33.5,21.0,19.329900000000002
IND212601AAA,IND210001AAA,2.2238186462324396,2.261610578494491,64,98.5,44.0,62.233599999999996
IND221010AAA,IND221005A1A,4.166666666666667,4.166666666666667,1,50.0,12.0,13.1201
IND221010AAB,IND222001AAA,2.8484848484848486,2.94339738851934,3,94.0,33.0,47.6737
IND221010AAB,IND232101AAB,1.6,10.057142857142857,3,33.0,21.0,25.0076
IND221010AAB,IND233001AAA,10.491071428571427,8.89360645141895,8,425.5,43.5,62.567099999999996
IND221303AAA,IND231001AAA,1.625,1.641735679779158,3,39.0,23.0,29.2527
IND221313AAA,IND211002AAB,3.9362461419753085,3.8168418426509456,36,233.0,58.5,83.61904999999999
IND221313AAA,IND221010AAA,6.375,5.208333333333333,3,45.0,8.0,9.6548
IND221313AAA,IND221401AAA,16.714285714285715,16.714285714285715,1,585.0,35.0,47.8665
IND221313AAA,IND222136AAA,10.39375,10.39375,2,386.5,28.0,39.6305
IND221313AAA,IND232101AAB,2.6842105263157894,10.662093066891828,9,51.0,19.0,23.8838
IND221313AAA,IND276128AAA,2.6593406593406597,4.564869270714394,10,175.5,73.5,95.40645
IND221401AAA,IND221303AAA,2.71875,2.71875,2,43.5,16.0,17.918
IND221706AAA,IND273014AAB,3.227732793522267,3.2842525228324853,56,191.5,53.0,74.91389999999998
IND222001AAA,IND222136AAA,2.9166666666666665,2.9166666666666665,1,35.0,12.0,17.665200000000002
IND222125AAB,IND222001AAA,2.795138888888889,2.795138888888889,2,47.5,17.0,24.720950000000002
IND223101AAB,IND222125AAB,1.96011396011396,1.948267800752273,14,49.0,26.0,28.912399999999998
IND224001AAA,IND224141AAB,3.2967032967032965,3.839607634480634,48,61.0,17.5,25.8688
IND224141AAB,IND224122AAA,2.891812865497076,3.1078062066932035,50,40.5,15.0,21.45655
IND226004AAA,IND226016AAA,3.238095238095238,3.42058596931974,11,55.0,17.0,18.2709
IND226004AAA,IND226024AAA,2.6378205128205128,2.6378205128205128,2,33.0,12.5,18.35465
IND231205AAA,IND231216AAA,3.3,2.9476190476190474,3,66.0,21.0,22.9972
IND231208AAA,IND231217AAA,1.8070652173913042,1.930253623188406,6,42.5,23.5,33.65495
IND231217AAA,IND231225AAB,2.2441520467836256,2.2698618340723606,14,50.5,22.5,32.36855
IND231225AAB,IND486886AAA,1.6296296296296295,1.6767480667480668,7,44.0,27.0,23.9771
IND232101AAB,IND232104AAB,1.8666666666666667,2.680159584005738,13,28.0,10.0,12.9374
IND232104AAB,IND221010AAB,2.333333333333333,2.3592753623188405,4,57.5,24.0,29.9447
IND232104AAB,IND232327AAA,1.92,1.8636045997346307,7,103.0,63.0,51.0424
IND232104AAB,IND233221AAC,1.1241967871485943,1.3448592128161492,8,71.0,60.5,70.85665
IND233001AAA,IND275101AAA,3.1020833333333333,3.1199473180076627,6,72.5,22.5,32.70515
IND233001AAA,IND275503AAA,3.4523809523809526,3.688783846872082,3,110.0,32.0,45.736
IND241124AAB,IND242001AAA,2.1856617647058822,2.1947916666666667,4,36.0,16.5,23.759149999999998
IND242001AAA,IND242307AAB,6.230769230769231,6.230769230769231,1,81.0,13.0,19.7927
IND242221AAA,IND207247AAB,2.422222222222222,2.5378041026100018,15,125.0,54.0,48.2285
IND242307AAB,IND207247AAB,2.2151116427432216,2.200864761098628,20,190.0,84.0,80.89269999999999
IND242307AAB,IND242221AAA,1.386178861788618,1.4166086393281516,10,47.0,33.5,36.602000000000004
IND243001AAA,IND243503AAB,2.2037037037037037,2.3749048781815203,26,56.5,26.5,26.305149999999998
IND243001AAA,IND244901AAB,2.070588235294118,2.2176521871374812,6,74.5,34.5,49.01735000000001
IND243002AAA,IND243503AAB,2.033769063180828,2.033769063180828,2,45.5,22.0,25.4394
IND243201AAA,IND262001AAA,2.272727272727273,2.3632071242102786,13,67.0,33.0,33.907
